record_index,reason,status,imu_samples,imu_gap_ns,input_points,filtered_points,queries,accepted_residuals,residual_rms,iterations,final_increment_norm,map_points,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
2655,LiDAR scans overlap a previously propagated interval,TRACKING,13,6235480,6528,651,651,389,0.0340282,2,0.000164259,39367,226,1005,124,3528,3872,390,4327,5752
2662,,TRACKING,14,7793190,6528,2202,2202,1870,0.0299359,3,0.000171186,39434,260,1025,294,18437,20486,1881,4327,24156
2669,,TRACKING,7,6050322,6528,648,648,396,0.0350122,3,0.000255042,39438,139,1139,120,5696,6251,498,4327,8278
2675,,TRACKING,8,6145139,6528,2027,2027,1626,0.0304378,3,7.94226e-05,39489,157,1157,317,17537,19384,1846,4327,23069
2682,,TRACKING,8,7234008,6528,2116,2116,1823,0.0288929,3,8.6946e-05,39525,150,1079,334,16701,18577,1661,4327,22070
2689,,TRACKING,8,6138621,6528,735,735,445,0.0367646,3,1.06088e-05,39534,132,939,120,5581,6123,484,4327,7908
2696,,TRACKING,8,6147826,6528,2015,2015,1556,0.0336997,3,0.000131865,39575,130,966,258,15757,17364,1564,4327,20445
2703,LiDAR scans overlap a previously propagated interval,TRACKING,8,6147826,6528,2015,2015,1556,0.0336997,3,0.000131865,39575,130,966,258,15757,17364,1564,4327,20445
2709,,TRACKING,13,6174990,6528,717,717,444,0.034866,3,3.44473e-05,39582,227,1022,124,6060,6641,503,4327,8633
2716,LiDAR scans overlap a previously propagated interval,TRACKING,13,6174990,6528,717,717,444,0.034866,3,3.44473e-05,39582,227,1022,124,6060,6641,503,4327,8633
2723,,TRACKING,14,7705603,6528,2130,2130,1822,0.0280603,3,0.000123447,39639,248,1025,307,16947,18917,2077,4519,27303
2729,,TRACKING,8,6235597,6528,801,801,505,0.034743,3,1.1219e-07,39643,153,1061,144,6585,7189,538,4519,9251
2736,,TRACKING,7,6235597,6528,1820,1820,1304,0.034561,3,3.55976e-05,39702,124,1054,237,16354,17841,1742,4519,21174
2743,,TRACKING,8,6190637,6528,2093,2093,1789,0.028642,3,0.000141829,39762,145,1049,283,16782,18807,2020,4519,22563
2750,,TRACKING,8,6128358,6528,805,805,529,0.0340756,3,4.5122e-05,39773,151,1075,144,7076,7756,646,4519,9922
2757,,TRACKING,8,6115641,6528,1725,1725,1280,0.0339272,3,0.000270341,39815,153,1076,226,15256,16773,1644,4519,20038
2764,LiDAR scans overlap a previously propagated interval,TRACKING,8,6115641,6528,1725,1725,1280,0.0339272,3,0.000270341,39815,153,1076,226,15256,16773,1644,4519,20038
2770,,TRACKING,13,6128121,6528,876,876,558,0.0351207,2,0.00036374,39828,243,1060,134,4861,5300,666,4519,7517
2777,LiDAR scans overlap a previously propagated interval,TRACKING,13,6128121,6528,876,876,558,0.0351207,2,0.00036374,39828,243,1060,134,4861,5300,666,4519,7517
2784,,TRACKING,14,7003368,6528,2051,2051,1832,0.0279371,3,0.000152922,39873,270,1049,272,16912,19044,1819,4519,22675
2791,,TRACKING,8,6206249,6528,1009,1009,673,0.0371351,3,1.5849e-06,39891,148,1125,197,9550,10421,949,4519,13027
2797,LiDAR scans overlap a previously propagated interval,TRACKING,8,6206249,6528,1009,1009,673,0.0371351,3,1.5849e-06,39891,148,1125,197,9550,10421,949,4519,13027
2804,,TRACKING,13,6102832,6528,2006,2006,1771,0.0271422,3,6.51112e-05,39940,268,1395,420,18711,20904,1744,4519,24972
2811,,TRACKING,8,6134833,6528,1155,1155,763,0.0371255,3,0.00012777,39959,152,1151,212,10884,11797,999,4373,18872
2818,,TRACKING,8,6092616,6528,1553,1553,1098,0.0354557,3,6.53436e-05,39988,148,1074,211,14198,15517,1545,4373,18678
2824,LiDAR scans overlap a previously propagated interval,TRACKING,8,6092616,6528,1553,1553,1098,0.0354557,3,6.53436e-05,39988,148,1074,211,14198,15517,1545,4373,18678
2831,,TRACKING,13,6116338,6528,1185,1185,772,0.0361816,3,6.55015e-05,39997,243,1088,178,10355,11250,938,4373,13825
2838,LiDAR scans overlap a previously propagated interval,TRACKING,13,6116338,6528,1185,1185,772,0.0361816,3,6.55015e-05,39997,243,1088,178,10355,11250,938,4373,13825
2845,,TRACKING,14,7515461,6528,1919,1919,1724,0.0261669,3,0.000185324,40043,276,1110,283,15768,17777,1584,4373,21244
2852,,TRACKING,8,6241167,6528,1378,1378,932,0.0361477,3,9.53955e-05,40077,147,1088,203,12829,14038,1445,4373,17102
2859,,TRACKING,8,6045635,6528,1336,1336,913,0.0346659,3,5.89359e-05,40105,151,1125,196,11992,13107,1147,4373,15875
2865,,TRACKING,7,6104366,6528,1927,1927,1720,0.0252991,3,0.000196068,40152,146,1353,398,16131,18103,1894,4373,22120
2872,,TRACKING,8,6033327,6528,1457,1457,1015,0.0367596,2,8.64666e-05,40194,150,1108,201,8807,9632,1575,4373,12875
2879,,TRACKING,8,6094634,6528,1221,1221,808,0.0350541,3,0.000125195,40217,222,1589,296,11268,12277,1084,4373,15649
2885,LiDAR scans overlap a previously propagated interval,TRACKING,8,6094634,6528,1221,1221,808,0.0350541,3,0.000125195,40217,222,1589,296,11268,12277,1084,4373,15649
2893,,TRACKING,14,6924868,6528,1575,1575,1131,0.0352972,3,0.000133282,40250,281,1125,225,15738,17103,1442,4373,20342
2899,LiDAR scans overlap a previously propagated interval,TRACKING,14,6924868,6528,1575,1575,1131,0.0352972,3,0.000133282,40250,281,1125,225,15738,17103,1442,4373,20342
2906,,TRACKING,13,6094353,6528,2024,2024,1823,0.0271501,3,7.66676e-05,40295,255,1116,301,18520,20794,2051,4408,29177
2913,,TRACKING,8,6225130,6528,1699,1699,1177,0.0352201,3,4.91913e-05,40327,152,1048,205,14366,15722,1489,4408,18846
2920,,TRACKING,8,6067490,6528,1026,1026,639,0.035251,3,0.000166022,40339,143,1019,147,8921,9764,762,4408,11967
2926,LiDAR scans overlap a previously propagated interval,TRACKING,8,6067490,6528,1026,1026,639,0.035251,3,0.000166022,40339,143,1019,147,8921,9764,762,4408,11967
2933,,TRACKING,13,6196073,6528,1692,1692,1263,0.03637,3,8.90137e-05,40377,259,1111,217,15263,16752,1613,4408,20111
2940,,TRACKING,8,7557369,6528,883,883,589,0.0356187,3,3.60925e-05,40389,151,1077,138,7343,8029,675,4408,10183
2947,LiDAR scans overlap a previously propagated interval,TRACKING,8,7557369,6528,883,883,589,0.0356187,3,3.60925e-05,40389,151,1077,138,7343,8029,675,4408,10183
2954,,TRACKING,14,6373618,6528,1723,1723,1295,0.0331171,3,0.000460852,40436,265,1094,217,15465,16940,1583,4408,20266
2960,LiDAR scans overlap a previously propagated interval,TRACKING,14,6373618,6528,1723,1723,1295,0.0331171,3,0.000460852,40436,265,1094,217,15465,16940,1583,4408,20266
2967,,TRACKING,13,6281516,6528,2111,2111,1786,0.0298804,3,5.09046e-05,40493,249,1098,278,16874,18849,1608,4408,22309
2974,,TRACKING,8,6087632,6528,1872,1872,1410,0.0363678,3,0.000630063,40554,131,984,225,14707,16200,2218,4408,20019
2981,,TRACKING,8,6040446,6528,705,705,413,0.0381155,3,7.69964e-05,40567,137,965,128,5445,5922,493,4408,7768
2988,,TRACKING,7,6063655,6528,2024,2024,1758,0.0279414,3,0.000153082,40618,127,1080,296,17268,19288,1878,4408,22898
2994,,TRACKING,8,6344442,6528,2014,2014,1574,0.034092,3,3.18281e-05,40669,162,1201,302,19355,21459,2596,4547,30606
3001,,TRACKING,8,6088239,6528,739,739,454,0.036012,3,3.11622e-05,40672,153,1074,130,6748,7460,756,4547,9734
3008,LiDAR scans overlap a previously propagated interval,TRACKING,8,6088239,6528,739,739,454,0.036012,3,3.11622e-05,40672,153,1074,130,6748,7460,756,4547,9734
3015,,TRACKING,14,6249235,6528,2001,2001,1572,0.0326354,3,4.10559e-05,40708,313,1168,280,20428,22329,1919,4547,26201
3021,LiDAR scans overlap a previously propagated interval,TRACKING,14,6249235,6528,2001,2001,1572,0.0326354,3,4.10559e-05,40708,313,1168,280,20428,22329,1919,4547,26201
3028,,TRACKING,13,6613809,6528,2143,2143,1792,0.0301547,3,0.000171359,40752,247,1302,328,20975,23305,2003,4547,27507
3035,,TRACKING,8,6613809,6528,2172,2172,1671,0.0311427,3,4.71595e-05,40802,153,1193,340,21523,23611,1882,4547,27430
3042,,TRACKING,8,6084549,6528,649,649,387,0.0355973,3,4.50757e-05,40808,149,1111,118,5527,6050,451,4547,8006
3049,,TRACKING,8,6414216,6528,2101,2101,1789,0.0285332,3,1.63151e-05,40844,146,1096,326,17267,19221,1724,4547,22701
3055,,TRACKING,7,6079786,6528,2107,2107,1710,0.0306413,3,8.88699e-05,40885,129,1078,280,17748,19624,1822,4547,23181
3062,,TRACKING,8,6255802,6528,614,614,385,0.0340002,3,4.68661e-05,40890,145,1060,108,4968,5466,429,4547,7328
3069,LiDAR scans overlap a previously propagated interval,TRACKING,8,6255802,6528,614,614,385,0.0340002,3,4.68661e-05,40890,145,1060,108,4968,5466,429,4547,7328
3076,,TRACKING,14,6187135,6528,2077,2077,1691,0.0293414,3,0.000119537,40916,255,1060,289,17538,19397,1855,4547,23046
3082,LiDAR scans overlap a previously propagated interval,TRACKING,14,6187135,6528,2077,2077,1691,0.0293414,3,0.000119537,40916,255,1060,289,17538,19397,1855,4547,23046
3089,,TRACKING,13,6054959,6528,2199,2199,1797,0.0304674,3,0.000242552,40951,238,1055,316,18567,20537,1887,4159,28457
3096,,TRACKING,8,6387736,6528,2104,2104,1716,0.0308406,3,9.01246e-05,40999,151,1045,314,17682,19550,1951,4159,23282
3103,,TRACKING,8,6607211,6528,678,678,404,0.0366692,3,0.000109795,41006,149,1051,142,5666,6179,510,4159,8184
3110,,TRACKING,8,6142443,6528,2151,2151,1745,0.0296381,3,2.07802e-05,41043,146,1077,290,18380,20369,1990,4159,24086
3116,,TRACKING,7,6344008,6528,2084,2084,1719,0.0302044,2,0.000113856,41085,131,1076,276,11234,12502,1753,4159,15980
3123,,TRACKING,8,6222896,6528,590,590,349,0.033135,3,1.1592e-05,41087,146,1092,112,5131,5623,397,4159,7475
3130,LiDAR scans overlap a previously propagated interval,TRACKING,8,6222896,6528,590,590,349,0.033135,3,1.1592e-05,41087,146,1092,112,5131,5623,397,4159,7475
3137,,TRACKING,14,6222896,6528,2186,2186,1822,0.0294542,2,0.000166997,41122,263,1082,323,12589,13934,1718,4159,17521
3143,LiDAR scans overlap a previously propagated interval,TRACKING,14,6222896,6528,2186,2186,1822,0.0294542,2,0.000166997,41122,263,1082,323,12589,13934,1718,4159,17521
3150,,TRACKING,13,6313850,6528,2087,2087,1640,0.0311046,3,9.07086e-05,41149,247,1082,270,18044,19892,1756,4159,23475
3157,,TRACKING,8,6454244,6528,2129,2129,1770,0.0293525,3,5.53005e-05,41196,148,1083,287,18035,20019,1800,4159,23575
3164,LiDAR scans overlap a previously propagated interval,TRACKING,8,6454244,6528,2129,2129,1770,0.0293525,3,5.53005e-05,41196,148,1083,287,18035,20019,1800,4159,23575
3171,,TRACKING,14,6371595,6528,1951,1951,1550,0.0312744,3,0.00011245,41236,272,1077,259,17271,19064,1874,4159,22790
3178,,TRACKING,7,6222825,6528,2219,2219,1881,0.0290522,3,4.58649e-05,41293,189,1076,289,18346,20437,2085,4364,28717
3184,,TRACKING,8,6189255,6528,668,668,388,0.0325434,3,2.27459e-05,41302,147,1045,108,5361,5845,464,4364,7745
3191,LiDAR scans overlap a previously propagated interval,TRACKING,8,6189255,6528,668,668,388,0.0325434,3,2.27459e-05,41302,147,1045,108,5361,5845,464,4364,7745
3198,,TRACKING,14,6189255,6528,2216,2216,1860,0.029627,3,0.000129252,41357,262,1048,281,18334,20364,1851,4364,24001
3205,LiDAR scans overlap a previously propagated interval,TRACKING,14,6189255,6528,2216,2216,1860,0.029627,3,0.000129252,41357,262,1048,281,18334,20364,1851,4364,24001
3212,,TRACKING,13,6186850,6528,1754,1754,1335,0.0297122,3,0.000154371,41385,249,1081,239,15784,17321,1578,4364,20678
3218,,TRACKING,8,6001500,6528,2198,2198,1898,0.0270008,3,8.70703e-05,41425,152,1074,288,18211,20309,1897,4364,23976
3225,,TRACKING,8,6021318,6528,852,852,537,0.0362363,3,2.99246e-07,41433,147,1083,142,7171,7819,623,4364,9945
3232,,TRACKING,8,6373167,6528,1748,1748,1337,0.0325232,3,0.000174584,41455,146,1077,220,15464,16982,1510,4364,20107
3238,,TRACKING,8,6101626,6528,2036,2036,1775,0.0265544,3,9.73585e-05,41494,152,1078,275,16238,18229,1758,4364,21737
3246,,TRACKING,8,6101626,6528,945,945,585,0.0353206,2,0.000233779,41502,162,1089,162,5553,6027,698,4364,8275
3252,LiDAR scans overlap a previously propagated interval,TRACKING,8,6101626,6528,945,945,585,0.0353206,2,0.000233779,41502,162,1089,162,5553,6027,698,4364,8275
3259,,TRACKING,13,6256868,6528,2069,2069,1799,0.0280317,3,0.000257653,41567,246,1079,274,16898,18873,1629,4364,22296
3266,LiDAR scans overlap a previously propagated interval,TRACKING,13,6256868,6528,2069,2069,1799,0.0280317,3,0.000257653,41567,246,1079,274,16898,18873,1629,4364,22296
3273,,TRACKING,13,6154605,6528,1581,1581,1106,0.0362967,3,0.00015218,41593,246,1085,222,13618,14932,1646,4610,22962
3279,,TRACKING,8,6166832,6528,1980,1980,1787,0.0249038,3,0.000155215,41623,155,1073,276,15188,17161,1818,4610,20721
3286,,TRACKING,8,6129647,6528,1178,1178,784,0.0354107,3,2.58535e-05,41654,150,1087,202,10168,11078,968,4610,13680
3293,,TRACKING,8,6154547,6528,1502,1502,1070,0.0357374,3,0.000477029,41689,149,1075,201,13746,14995,1332,4610,17910
3299,,TRACKING,8,6154547,6528,1952,1952,1739,0.0253768,3,0.000101074,41722,145,1047,284,15422,17424,1717,4610,20868
3306,,TRACKING,7,6247296,6528,1244,1244,850,0.0358264,3,5.36231e-05,41746,126,1056,201,10466,11392,953,4610,13897
3313,LiDAR scans overlap a previously propagated interval,TRACKING,7,6247296,6528,1244,1244,850,0.0358264,3,5.36231e-05,41746,126,1056,201,10466,11392,953,4610,13897
3320,,TRACKING,14,6247296,6528,1952,1952,1708,0.0243155,3,9.8952e-05,41778,254,1047,265,15303,17204,1391,4610,20367
3327,LiDAR scans overlap a previously propagated interval,TRACKING,14,6247296,6528,1952,1952,1708,0.0243155,3,9.8952e-05,41778,254,1047,265,15303,17204,1391,4610,20367
3334,,TRACKING,14,7007636,6528,1277,1277,853,0.0360767,3,0.000148795,41803,261,1077,185,10794,11722,1001,4610,14407
3340,,TRACKING,7,6086576,6528,1978,1978,1790,0.0254726,3,0.000165995,41844,128,1053,341,15446,17388,1382,4610,20516
3347,,TRACKING,8,6086178,6528,1397,1397,978,0.0347563,3,0.000388765,41866,144,1046,198,12521,13646,1139,4610,16357
3354,LiDAR scans overlap a previously propagated interval,TRACKING,8,6086178,6528,1397,1397,978,0.0347563,3,0.000388765,41866,144,1046,198,12521,13646,1139,4610,16357
3361,,TRACKING,14,6229421,6528,1991,1991,1772,0.0258121,3,9.52089e-05,41913,256,1052,280,15513,17502,1847,4890,26079
3368,,TRACKING,8,6000000,6528,1509,1509,1084,0.0383058,3,0.000117914,41950,153,1084,215,13409,14655,1378,4890,17683
3374,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,1509,1509,1084,0.0383058,3,0.000117914,41950,153,1084,215,13409,14655,1378,4890,17683
3381,,TRACKING,14,6000000,6528,1976,1976,1746,0.0248896,3,2.17462e-05,41995,267,1087,310,15698,17604,1394,4890,20883
3388,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,1976,1976,1746,0.0248896,3,2.17462e-05,41995,267,1087,310,15698,17604,1394,4890,20883
3395,,TRACKING,13,6000000,6528,1058,1058,709,0.0375612,3,0.000145782,42012,242,1080,169,9367,10276,908,4890,12820
3401,,TRACKING,8,6000000,6528,2026,2026,1759,0.028595,2,0.000516805,42072,150,1087,307,10872,12165,1635,4890,15538
3408,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2026,2026,1759,0.028595,2,0.000516805,42072,150,1087,307,10872,12165,1635,4890,15538
3415,,TRACKING,13,6000000,6528,962,962,625,0.0347991,3,0.000114534,42083,243,1090,159,8639,9404,724,4890,11744
3422,,TRACKING,8,6000000,6528,1976,1976,1716,0.0254243,3,0.000135389,42115,149,1073,292,15667,17541,1744,4890,20987
3429,,TRACKING,8,6000000,6528,1848,1848,1320,0.0359919,3,0.000137695,42172,148,1054,274,15995,17489,1641,4890,20830
3436,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,1848,1848,1320,0.0359919,3,0.000137695,42172,148,1054,274,15995,17489,1641,4890,20830
3442,,TRACKING,14,6000000,6528,2084,2084,1801,0.0262724,3,0.000100694,42208,256,1062,271,16790,18777,1605,4890,22193
3449,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,2084,2084,1801,0.0262724,3,0.000100694,42208,256,1062,271,16790,18777,1605,4890,22193
3456,,TRACKING,13,6000000,6528,762,762,479,0.0365132,3,7.25702e-05,42218,233,1017,135,6234,6795,526,4890,8824
3462,,TRACKING,8,6000000,6528,2090,2090,1782,0.0278301,3,0.000352143,42259,142,1053,285,16983,18891,1631,4392,26586
3469,,TRACKING,8,6000000,6528,1964,1964,1474,0.0320127,3,4.42106e-05,42287,152,1046,226,16332,17904,1464,4392,21003
3476,,TRACKING,7,6000000,6528,701,701,381,0.037269,3,1.9803e-07,42295,121,1018,122,5679,6157,460,4392,7987
3483,,TRACKING,8,6000000,6528,2216,2216,1836,0.0296732,3,0.000194029,42344,141,1046,301,22155,24803,2699,4392,29227
3490,,TRACKING,8,6000000,6528,1947,1947,1483,0.0325395,3,0.000156273,42378,215,1882,382,20303,22757,2668,4392,28246
3497,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,1947,1947,1483,0.0325395,3,0.000156273,42378,215,1882,382,20303,22757,2668,4392,28246
3503,,TRACKING,14,6000000,6528,2198,2198,1824,0.0279433,3,0.000115411,42419,371,1884,423,25009,28372,3090,4392,34517
3510,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,2198,2198,1824,0.0279433,3,0.000115411,42419,371,1884,423,25009,28372,3090,4392,34517
3517,,TRACKING,13,6000000,6528,595,595,377,0.035032,3,1.35607e-07,42425,410,2262,189,7026,7872,601,4392,11555
3523,,TRACKING,8,6000000,6528,2255,2255,1845,0.0293422,3,0.000204477,42465,247,2243,500,28158,31834,3414,4392,38557
3530,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2255,2255,1845,0.0293422,3,0.000204477,42465,247,2243,500,28158,31834,3414,4392,38557
3537,,TRACKING,14,6000000,6528,501,501,267,0.0357738,3,6.11717e-05,42470,464,2338,190,5833,6333,431,4392,9958
3544,,TRACKING,7,6000000,6528,2241,2241,1824,0.0279855,3,0.000302828,42506,195,1461,403,24885,27371,2367,4392,32026
3551,,TRACKING,8,6000000,6528,2189,2189,1760,0.0295802,3,0.000253143,42543,178,1264,377,21452,23626,2171,5071,32964
3558,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2189,2189,1760,0.0295802,3,0.000253143,42543,178,1264,377,21452,23626,2171,5071,32964
3564,,TRACKING,14,6000000,6528,2101,2101,1734,0.03012,3,0.000232808,42574,318,1221,382,20383,22449,2381,5071,27045
3571,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,2101,2101,1734,0.03012,3,0.000232808,42574,318,1221,382,20383,22449,2381,5071,27045
3578,,TRACKING,13,6000000,6528,558,558,339,0.0341873,3,3.79133e-05,42581,261,1177,147,5033,5518,410,5071,7715
3585,,TRACKING,8,6000000,6528,2070,2070,1620,0.0306096,3,9.72279e-05,42625,154,1169,333,20194,22144,2491,5071,26538
3591,,TRACKING,8,6000000,6528,2273,2273,1806,0.030515,3,6.05685e-05,42666,157,1177,347,22228,24504,2297,5071,28771
3598,,TRACKING,8,6000000,6528,636,636,388,0.0335968,3,2.2844e-07,42671,154,1138,122,5824,6363,432,5071,8340
3605,,TRACKING,7,6000000,6528,1903,1903,1534,0.0308508,3,0.000113501,42713,136,1144,281,17231,19017,1797,5071,22547
3612,,TRACKING,8,6000000,6528,2286,2286,1881,0.0283913,3,0.000315342,42761,142,1022,310,18227,20137,1648,5071,23483
3619,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2286,2286,1881,0.0283913,3,0.000315342,42761,142,1022,310,18227,20137,1648,5071,23483
3626,,TRACKING,14,6000000,6528,1915,1915,1499,0.0297174,3,0.000168348,42800,239,970,245,15627,17205,1489,5071,20369
3632,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,1915,1915,1499,0.0297174,3,0.000168348,42800,239,970,245,15627,17205,1489,5071,20369
3639,,TRACKING,13,6000000,6528,685,685,385,0.0372804,3,3.36714e-05,42810,212,921,109,4923,5340,440,5071,7120
3646,,TRACKING,8,6000000,6528,1866,1866,1431,0.0336108,2,0.000442613,42847,127,920,202,9448,10410,1502,4056,17369
3653,,TRACKING,8,6000000,6528,2173,2173,1815,0.0281343,3,0.000314398,42877,129,914,234,14773,16437,1746,4056,19659
3659,,TRACKING,8,6000000,6528,745,745,445,0.037053,2,0.000156177,42885,135,920,136,3810,4127,421,4056,5879
3666,,TRACKING,7,6000000,6528,1875,1875,1425,0.0321727,3,0.000185282,42917,109,917,219,13640,14987,1361,4056,17739
3673,,TRACKING,8,6000000,6528,2092,2092,1781,0.0268271,3,0.00012247,42953,129,918,263,14615,16281,1400,4056,19185
3680,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2092,2092,1781,0.0268271,3,0.00012247,42953,129,918,263,14615,16281,1400,4056,19185
3687,,TRACKING,14,6000000,6528,1841,1841,1361,0.034147,3,6.19201e-05,42990,230,925,227,14035,15378,1373,4056,18324
3693,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,1841,1841,1361,0.034147,3,6.19201e-05,42990,230,925,227,14035,15378,1373,4056,18324
3700,,TRACKING,13,6000000,6528,840,840,531,0.0372259,2,4.98334e-05,43003,221,935,118,4216,4572,527,4056,6476
3707,,TRACKING,8,6000000,6528,1709,1709,1185,0.0356127,3,0.000215631,43043,133,926,185,13052,14204,1586,4056,17183
3714,,TRACKING,8,6000000,6528,2073,2073,1801,0.0277949,3,9.2476e-05,43084,128,918,268,13721,15354,1260,4056,18117
3720,,TRACKING,8,6000000,6528,951,951,636,0.0361943,2,0.00010301,43101,123,906,124,4865,5305,715,4056,7305
3727,,TRACKING,7,6000000,6528,1645,1645,1180,0.0344538,2,0.000240452,43139,109,913,193,8091,8808,1130,3818,15104
3734,,TRACKING,8,6000000,6528,2022,2022,1788,0.0249427,3,2.81693e-05,43171,126,897,215,13647,15312,1326,3818,18055
3741,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2022,2022,1788,0.0249427,3,2.81693e-05,43171,126,897,215,13647,15312,1326,3818,18055
3748,,TRACKING,14,6000000,6528,1583,1583,1123,0.0360491,3,0.000386913,43211,221,899,188,11324,12326,1193,3818,14987
3754,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,1583,1583,1123,0.0360491,3,0.000386913,43211,221,899,188,11324,12326,1193,3818,14987
3761,,TRACKING,13,6000000,6528,1085,1085,671,0.0354475,3,0.000157624,43230,210,930,139,8353,9079,729,3818,11196
3768,,TRACKING,8,6000000,6528,1407,1407,965,0.0371325,3,4.22204e-05,43262,126,901,210,10544,11494,1384,3818,14264
3775,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,1407,1407,965,0.0371325,3,4.22204e-05,43262,126,901,210,10544,11494,1384,3818,14264
3782,,TRACKING,14,6000000,6528,1227,1227,831,0.0362158,3,6.35817e-05,43280,231,927,160,9347,10156,883,3818,12474
3788,,TRACKING,8,6000000,6528,1366,1366,939,0.0340385,3,2.71703e-05,43308,131,919,165,10115,11003,965,3818,13303
3795,,TRACKING,7,6000000,6528,1948,1948,1717,0.0256571,3,0.000135938,43343,110,916,242,13302,14932,1271,3818,17649
3802,LiDAR scans overlap a previously propagated interval,TRACKING,7,6000000,6528,1948,1948,1717,0.0256571,3,0.000135938,43343,110,916,242,13302,14932,1271,3818,17649
3809,,TRACKING,14,6000000,6528,1346,1346,930,0.035186,3,1.91874e-05,43367,229,944,184,9927,10778,933,3818,13212
3815,LiDAR scans overlap a previously propagated interval,TRACKING,14,6000000,6528,1346,1346,930,0.035186,3,1.91874e-05,43367,229,944,184,9927,10778,933,3818,13212
3822,,TRACKING,14,6000000,6528,1483,1483,1024,0.0347386,3,0.000287425,43397,220,945,165,11690,12698,1063,3818,15222
3829,,TRACKING,7,6000000,6528,1164,1164,732,0.0336517,3,1.52886e-05,43406,111,908,147,8344,9051,836,4297,15463
3836,,TRACKING,8,6000000,6528,2035,2035,1808,0.0255568,3,5.11085e-05,43433,130,910,269,13301,14960,1233,4297,17683
3843,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2035,2035,1808,0.0255568,3,5.11085e-05,43433,130,910,269,13301,14960,1233,4297,17683
3849,,TRACKING,14,6000000,6528,1086,1086,692,0.0341007,3,5.42174e-05,43446,224,901,142,8173,8877,747,4297,11026
3856,,TRACKING,8,6000000,6528,1988,1988,1764,0.0264957,3,5.59189e-05,43483,129,917,247,13497,15146,1363,4297,17963
3863,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,1988,1988,1764,0.0264957,3,5.59189e-05,43483,129,917,247,13497,15146,1363,4297,17963
3870,,TRACKING,13,6000000,6528,1031,1031,650,0.0358435,3,0.000171465,43495,205,899,143,7932,8589,668,4297,10628
3876,LiDAR scans overlap a previously propagated interval,TRACKING,13,6000000,6528,1031,1031,650,0.0358435,3,0.000171465,43495,205,899,143,7932,8589,668,4297,10628
3883,,TRACKING,14,6000000,6528,1734,1734,1214,0.0361356,3,0.000262362,43533,221,912,209,12930,14076,1234,4297,16785
3890,,TRACKING,7,6000000,6528,874,874,532,0.035709,3,5.90338e-06,43545,111,937,160,6413,6957,589,4297,8883
3897,LiDAR scans overlap a previously propagated interval,TRACKING,7,6000000,6528,874,874,532,0.035709,3,5.90338e-06,43545,111,937,160,6413,6957,589,4297,8883
3904,,TRACKING,14,6000000,6528,1781,1781,1344,0.0323844,3,0.000121356,43585,228,913,204,12994,14244,1241,4297,16965
3910,,TRACKING,8,6000000,6528,801,801,505,0.0343286,3,0.000168099,43590,124,904,111,5847,6374,539,4297,8157
3917,,TRACKING,8,6000000,6528,2242,2242,1905,0.0290538,3,0.000122468,43639,128,929,276,15700,17471,1560,4297,20536
3924,LiDAR scans overlap a previously propagated interval,TRACKING,8,6000000,6528,2242,2242,1905,0.0290538,3,0.000122468,43639,128,929,276,15700,17471,1560,4297,20536
3931,,TRACKING,13,6000000,6528,645,645,374,0.0338044,3,0.000138571,43645,216,955,130,4902,5330,390,4313,11499
3937,LiDAR scans overlap a previously propagated interval,TRACKING,13,6000000,6528,645,645,374,0.0338044,3,0.000138571,43645,216,955,130,4902,5330,390,4313,11499
3944,,TRACKING,14,6000000,6528,1932,1932,1456,0.0328853,3,0.00041931,43680,228,899,204,13978,15375,1930,4313,18807
3951,,TRACKING,7,6000000,6528,569,569,321,0.0352779,2,0.000181976,43684,115,918,109,2698,2944,324,4313,4503
3958,,TRACKING,8,6000000,6528,2209,2209,1842,0.0275141,3,0.000106005,43713,124,896,262,15002,16665,1504,4313,19606
3965,,TRACKING,8,6000000,6528,2079,2079,1606,0.0308141,3,0.00023879,43752,134,922,289,15364,16883,1471,4313,19911
3972,,TRACKING,8,6000000,6528,574,574,336,0.0340969,2,1.25954e-05,43758,129,912,97,2723,2973,322,4313,4528
